x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,134934,-0.0152680781685,3.73392610497e-05,0.0101110543921,3.98479570944e-05,2.91699872275,3,0
0.465000002831,0.730000002682,0.597500002757,126121,-0.00840850193312,2.95800055785e-05,0.00884012782394,3.01029787305e-05,3.21983162194,4,0
0.730000002682,0.995000002533,0.862500002608,70869,-0.00562947831456,3.89235927518e-05,0.00888371769828,3.83212010588e-05,2.58342533086,3,0
0.995000002533,1.26000000238,1.12750000246,40204,-0.00409678221305,5.25088212842e-05,0.00894443639816,5.19575365883e-05,1.50994082977,4,0
1.26000000238,1.52500000224,1.39250000231,24452,-0.00323533602147,7.09367310139e-05,0.00940112301001,7.20749537927e-05,2.40768940003,4,0
1.52500000224,1.79000000209,1.65750000216,16011,-0.00242667688318,8.9393908204e-05,0.00950219893325,9.00350308186e-05,0.988620411429,4,0
1.79000000209,2.05500000194,1.92250000201,10448,-0.0018932121515,0.000114258983551,0.00999095210484,0.000113228699256,1.31477938865,4,0
2.05500000194,2.32000000179,2.18750000186,7358,-0.00148063039711,0.00013864305748,0.0102222182973,0.000136583024577,1.19944618013,4,0
2.32000000179,2.58500000164,2.45250000171,5294,-0.00127597822964,0.000171682434607,0.010551377113,0.000175331833745,1.12054111203,4,0
2.58500000164,2.85000000149,2.71750000156,3932,-0.000875024317052,0.000199045912861,0.0106230900331,0.00020120853176,1.54383209708,4,0
2.85000000149,3.11500000134,2.98250000142,2907,-0.00044085200982,0.000246191222099,0.0112568501483,0.000256257222374,1.50612205003,3,0
3.11500000134,3.38000000119,3.24750000127,2300,0.000259017180825,0.000290711295048,0.0115698363192,0.000317143280877,1.43150324514,10,0
3.38000000119,3.64500000104,3.51250000112,1851,0.000230476435996,0.000307935330453,0.0112442014286,0.000309726766645,0.528537035778,4,0
3.64500000104,3.91000000089,3.77750000097,1418,0.00082316542626,0.000393825315036,0.0125207655012,0.000384277983194,1.07471289575,3,0
3.91000000089,4.17500000075,4.04250000082,1148,0.000695430938671,0.000413316643373,0.0115742771275,0.000405452299028,0.945520245954,4,0
4.17500000075,4.4400000006,4.30750000067,963,0.00057496321278,0.000470621463538,0.0123969617177,0.000464671235077,0.977681600999,3,0
4.4400000006,4.70500000045,4.57250000052,769,0.00157821194552,0.000551007545139,0.0129442553913,0.00055734868697,0.541457392722,3,0
4.70500000045,4.9700000003,4.83750000037,633,0.0011455947319,0.000631697384223,0.0134537376828,0.000621945521722,0.916153848541,2,0
4.9700000003,5.23500000015,5.10250000022,542,0.00106382675584,0.000676297040176,0.0131406997694,0.000685543624747,1.09176761816,2,0
5.23500000015,5.5,5.36750000007,418,0.00145798004518,0.000790335820772,0.0130583200248,0.000683321822585,1.17691277804,3,0
