x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,80849,7.80213124614e-05,3.4652896388e-05,0.0051624219831,6.85830497226e-05,0.976771420309,2,0
0.465000002831,0.730000002682,0.597500002757,94689,-0.000230776473061,1.67969546832e-05,0.00360065196274,2.31211777486e-05,1.14643674994,2,0
0.730000002682,0.995000002533,0.862500002608,59697,-0.000248131785811,1.45232697775e-05,0.0028757013743,1.62295564839e-05,1.35981507967,2,0
0.995000002533,1.26000000238,1.12750000246,36728,-0.000209588557733,1.52277189627e-05,0.00251703638115,1.56373298553e-05,1.43194911519,2,0
1.26000000238,1.52500000224,1.39250000231,23446,-0.000187438284257,1.69120285703e-05,0.00227450147948,1.69521258237e-05,1.76209201041,2,0
1.52500000224,1.79000000209,1.65750000216,15590,-0.000177662757358,1.92641647494e-05,0.00206943397695,1.92455306277e-05,0.795210956782,4,0
1.79000000209,2.05500000194,1.92250000201,10841,-0.000173558253367,2.19622350209e-05,0.001955339856,2.24056564847e-05,1.06343746256,3,0
2.05500000194,2.32000000179,2.18750000186,7624,-0.000153486072578,2.43114948962e-05,0.00181087338328,2.42002162264e-05,1.16401368309,4,0
2.32000000179,2.58500000164,2.45250000171,5595,-0.000197084028499,2.82450232306e-05,0.00180529060052,2.80517022996e-05,1.05046376504,3,0
2.58500000164,2.85000000149,2.71750000156,4208,-0.000167296174539,3.20661618354e-05,0.00178903119099,3.12789373193e-05,0.908789119987,3,0
2.85000000149,3.11500000134,2.98250000142,3144,-0.000142995111762,3.48651860907e-05,0.00166722563624,3.43995077347e-05,1.6466330114,3,0
3.11500000134,3.38000000119,3.24750000127,2618,-0.00014727337554,3.7623549688e-05,0.00162084815588,3.76221824635e-05,1.32736690003,4,0
3.38000000119,3.64500000104,3.51250000112,2042,-0.000189063660568,3.97120054001e-05,0.00149858954257,4.04696933446e-05,1.34868620819,4,0
3.64500000104,3.91000000089,3.77750000097,1699,-0.000117221583034,4.79998949318e-05,0.00168206061699,4.71293963737e-05,0.699151091983,3,0
3.91000000089,4.17500000075,4.04250000082,1370,-0.000126473730193,4.82117445036e-05,0.00150789034382,4.64767568635e-05,1.83991277763,3,0
4.17500000075,4.4400000006,4.30750000067,1136,-7.65437291056e-05,5.37273691166e-05,0.00152796706183,5.47164700091e-05,1.08296667551,4,0
4.4400000006,4.70500000045,4.57250000052,884,-0.00012702626151,6.16076028918e-05,0.00154539050759,6.08733176915e-05,0.675234937961,3,0
4.70500000045,4.9700000003,4.83750000037,785,-6.94600659383e-05,6.22508280499e-05,0.00144392540562,5.74423375075e-05,1.13053248477,4,0
4.9700000003,5.23500000015,5.10250000022,618,-1.64633822857e-05,7.45401097315e-05,0.0015348688173,7.61856041467e-05,0.792085652774,4,0
5.23500000015,5.5,5.36750000007,558,-0.000222514883645,7.36007516625e-05,0.00146083644489,6.13235408413e-05,1.25578811342,3,0
