x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,2614,-0.0333177794796,0.00303295651395,0.0156761553351,0.00147607873535,0.581373641759,4,0
0.465000002831,0.730000002682,0.597500002757,12062,-0.0141151101054,0.000137353491902,0.0110541547998,0.000147403669957,0.812549780461,3,0
0.730000002682,0.995000002533,0.862500002608,9981,-0.00744767199757,0.000115318933394,0.0098093747062,0.000116474886883,0.990601975363,4,0
0.995000002533,1.26000000238,1.12750000246,6736,-0.00501172110091,0.00013733374602,0.00964275634159,0.000134929184816,0.877431670599,3,0
1.26000000238,1.52500000224,1.39250000231,4744,-0.00351875085972,0.000172435211915,0.0101293791791,0.000171054378881,1.02470097127,3,0
1.52500000224,1.79000000209,1.65750000216,3270,-0.00299868813478,0.000198089972233,0.00962017893755,0.00019763926304,1.16058940694,4,0
1.79000000209,2.05500000194,1.92250000201,2302,-0.00200451576544,0.000255638491577,0.0102874470553,0.000261548388432,0.579587290831,4,0
2.05500000194,2.32000000179,2.18750000186,1706,-0.00192941320516,0.000298087386044,0.0102362538934,0.000287075263588,1.31023116155,4,0
2.32000000179,2.58500000164,2.45250000171,1250,-0.000907771155061,0.000368044378564,0.0109320991758,0.000373922986595,1.45740332615,2,0
2.58500000164,2.85000000149,2.71750000156,972,-0.00203302052082,0.000425055504495,0.0111924478165,0.000424413368768,1.06864120443,2,0
2.85000000149,3.11500000134,2.98250000142,770,-0.000717660975503,0.000509910426315,0.0118693700057,0.000545601190959,0.87977883123,3,0
3.11500000134,3.38000000119,3.24750000127,605,5.66142002225e-05,0.000531288683435,0.0107007767926,0.00045032130149,1.65591467623,10,0
3.38000000119,3.64500000104,3.51250000112,503,-0.00183126399076,0.000577902513037,0.0110370500064,0.000474945036853,1.27323929385,10,0
3.64500000104,3.91000000089,3.77750000097,387,-0.000987828943669,0.000788389171836,0.0125355948636,0.000909718728848,0.902660436868,4,0
3.91000000089,4.17500000075,4.04250000082,342,0.000716824288996,0.00077807859737,0.0116807017191,0.000716015061489,0.989160660375,10,0
4.17500000075,4.4400000006,4.30750000067,267,-0.00227990945565,0.000878413251111,0.0116092809382,0.000925436933424,0.538869222098,4,0
4.4400000006,4.70500000045,4.57250000052,218,0.00069989247549,0.00115952900034,0.0139398707951,0.00113497174105,0.607854660841,3,0
4.70500000045,4.9700000003,4.83750000037,198,0.00122478607483,0.00115002205959,0.0126216351484,0.0011418278735,1.14791798151,4,0
4.9700000003,5.23500000015,5.10250000022,176,0.00236898383143,0.00095094850491,0.00981347098819,0.00087299657564,0.795511054717,4,0
5.23500000015,5.5,5.36750000007,151,0.00108750372787,0.0019744164639,0.0160170654583,0.00247066719868,1.04473484439,2,0
