x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,48821,1.06266683315e-05,6.43842254175e-05,0.00626971112234,0.000155344981644,1.13978713099,2,0
0.465000002831,0.730000002682,0.597500002757,74683,-2.1665823521e-06,2.42086050206e-05,0.00415984821216,3.88513859516e-05,1.03503344723,2,0
0.730000002682,0.995000002533,0.862500002608,55029,2.97551615165e-06,1.98564916482e-05,0.00340553020413,2.64198998944e-05,1.9198932065,2,0
0.995000002533,1.26000000238,1.12750000246,36464,2.66810677174e-05,2.06190590546e-05,0.0030794531957,2.47655217201e-05,1.72612789169,2,0
1.26000000238,1.52500000224,1.39250000231,24855,3.02764824181e-05,2.2800096784e-05,0.00291095999792,2.62308893066e-05,1.11913412243,2,0
1.52500000224,1.79000000209,1.65750000216,17097,4.56214984059e-05,2.55384035014e-05,0.00277756215217,2.79649813975e-05,1.20826961763,2,0
1.79000000209,2.05500000194,1.92250000201,12162,-3.27553448753e-05,2.93704788643e-05,0.00272249227149,3.22383134101e-05,1.33176410472,2,0
2.05500000194,2.32000000179,2.18750000186,8864,3.63190124346e-05,3.22619002423e-05,0.0026087392171,3.40814186084e-05,1.14125878124,2,0
2.32000000179,2.58500000164,2.45250000171,6494,5.06731206154e-05,3.8064384815e-05,0.00262466913128,3.94477460892e-05,0.894971781596,2,0
2.58500000164,2.85000000149,2.71750000156,5162,9.78230782512e-06,4.30801341171e-05,0.00263841511206,4.49970513584e-05,1.1118894703,2,0
2.85000000149,3.11500000134,2.98250000142,3866,-6.30034606974e-05,4.51998021777e-05,0.00243554842698,4.58539448046e-05,1.67237291913,3,0
3.11500000134,3.38000000119,3.24750000127,3125,6.05865486319e-05,5.20108750653e-05,0.00251959691238,5.30498710572e-05,0.866953577859,2,0
3.38000000119,3.64500000104,3.51250000112,2512,-5.35656737751e-06,5.68585198828e-05,0.00249392954163,5.86827742432e-05,0.798228470097,2,0
3.64500000104,3.91000000089,3.77750000097,2072,3.62612297709e-05,5.95908333497e-05,0.00232418211766,6.08368982876e-05,1.58620805531,2,0
3.91000000089,4.17500000075,4.04250000082,1661,4.10829021783e-06,6.90755495655e-05,0.00243527895828,6.9831279578e-05,0.715049721853,3,0
4.17500000075,4.4400000006,4.30750000067,1412,4.24547724068e-05,7.32847471983e-05,0.00232007467083,7.57713794968e-05,0.972775224148,3,0
4.4400000006,4.70500000045,4.57250000052,1149,-0.000124909296034,8.19267442647e-05,0.00241728618842,8.16295104596e-05,0.631992677089,3,0
4.70500000045,4.9700000003,4.83750000037,1000,-0.000104112608295,8.65635596111e-05,0.00233483777041,8.77219703054e-05,0.781862930207,3,0
4.9700000003,5.23500000015,5.10250000022,773,0.000151879576196,8.6627779621e-05,0.00203514802992,8.08635522923e-05,0.786075719636,4,0
5.23500000015,5.5,5.36750000007,751,0.000127049224102,9.87990998916e-05,0.00229346282812,0.000104418464769,0.908308354215,3,0
