x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,133411,-0.0153328977655,3.90866584159e-05,0.0103285660484,4.01233833103e-05,3.8151528682,3,0
0.465000002831,0.730000002682,0.597500002757,125382,-0.00848713434895,3.00727885959e-05,0.00905919473908,3.02885315857e-05,4.69450960938,3,0
0.730000002682,0.995000002533,0.862500002608,70614,-0.00568653843729,4.0089376553e-05,0.00903780687929,4.02332498885e-05,2.95891248293,3,0
0.995000002533,1.26000000238,1.12750000246,40109,-0.00414571397325,5.37012354585e-05,0.00905866250659,5.3996265926e-05,2.08927461457,4,0
1.26000000238,1.52500000224,1.39250000231,24396,-0.00326391038957,7.11769750528e-05,0.00954729890604,7.07355293369e-05,2.73340071112,3,0
1.52500000224,1.79000000209,1.65750000216,15978,-0.00247874010799,9.0701886908e-05,0.00957946284645,9.16373475085e-05,0.786303581815,4,0
1.79000000209,2.05500000194,1.92250000201,10427,-0.00193590648135,0.000116584467556,0.0101098330598,0.000117563535469,1.73710628209,4,0
2.05500000194,2.32000000179,2.18750000186,7340,-0.00152717944492,0.00014122413203,0.0103454884307,0.00014175360762,1.1602134389,4,0
2.32000000179,2.58500000164,2.45250000171,5291,-0.00134198869088,0.000171341829179,0.0105472322257,0.000175820202877,0.912026943994,4,0
2.58500000164,2.85000000149,2.71750000156,3924,-0.000958869313354,0.000201914172514,0.010722604765,0.000205855391167,1.37590272829,4,0
2.85000000149,3.11500000134,2.98250000142,2904,-0.000322708123624,0.000245415820166,0.0112087492925,0.000255325992013,1.98422183958,4,0
3.11500000134,3.38000000119,3.24750000127,2298,0.000220681443645,0.000291621126047,0.0116038349234,0.000317112356547,1.36181536288,10,0
3.38000000119,3.64500000104,3.51250000112,1847,0.000287171398172,0.000302505964523,0.0110812617015,0.000291739731722,0.506385348819,3,0
3.64500000104,3.91000000089,3.77750000097,1420,0.000808849937253,0.000384780968113,0.0122795933038,0.000357877949703,1.37853487503,3,0
3.91000000089,4.17500000075,4.04250000082,1150,0.000910713777291,0.000420206150659,0.0116759153206,0.00041893299664,1.03444325802,5,0
4.17500000075,4.4400000006,4.30750000067,961,0.000479227804339,0.000476024385502,0.0125195449445,0.000478526283915,0.810419337934,3,0
4.4400000006,4.70500000045,4.57250000052,769,0.00145806969706,0.000552477594586,0.0129240836736,0.000550441597515,0.709248934308,4,0
4.70500000045,4.9700000003,4.83750000037,631,0.000741555692304,0.000630524419414,0.0133286095326,0.000604130636374,0.66479183325,4,0
4.9700000003,5.23500000015,5.10250000022,541,0.000931890519906,0.000661505382667,0.0129889715789,0.000647070818095,0.829123482663,3,0
5.23500000015,5.5,5.36750000007,417,0.000739555955048,0.000862455046074,0.0140151039669,0.000794809418637,1.282171556,3,0
