x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
-1,-0.8,-0.9,64407,-9.37568700085e-06,1.56446195865e-05,0.00309492430717,1.93092050963e-05,3.62416574412,2,0
-0.8,-0.6,-0.7,76990,-1.06822235681e-05,1.35769201932e-05,0.00299617271244,1.63976015223e-05,5.97512025997,2,0
-0.6,-0.4,-0.5,84969,6.54400349097e-06,1.23968474382e-05,0.00292022041843,1.45404885095e-05,5.40385286476,2,0
-0.4,-0.2,-0.3,88061,2.28334361274e-05,1.17555473e-05,0.00285573542061,1.36058260825e-05,7.06671931381,2,0
-0.2,0,-0.1,88017,-7.1034731025e-06,1.1493957346e-05,0.00281425273584,1.32229977094e-05,8.67645340049,2,0
0,0.2,0.1,87012,1.65542092951e-05,1.17105154454e-05,0.00283733829649,1.35380634333e-05,7.71288366579,2,0
0.2,0.4,0.3,87351,-1.74642769664e-07,1.19106765436e-05,0.00287197375997,1.3896381019e-05,7.3820461725,2,0
0.4,0.6,0.5,84118,-1.11798257803e-05,1.23856368351e-05,0.00290912894065,1.44975213514e-05,5.21747229524,2,0
0.6,0.8,0.7,77355,-8.45202220333e-06,1.35032637965e-05,0.00299079085351,1.62099078169e-05,5.14651958961,2,0
0.8,1,0.9,64013,-3.72911546255e-05,1.55440939688e-05,0.00307574863262,1.9147564842e-05,4.84811720072,2,0
