x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,0,nan,nan,nan,nan,nan,0,-1
0.465000002831,0.730000002682,0.597500002757,810,-0.0431073582342,0.0270803897065,0.0165867883348,0.0102361749835,1.84108136041,10,0
0.730000002682,0.995000002533,0.862500002608,3330,-0.0182811653117,0.000465612674146,0.0126696327222,0.000409154093062,1.3727078699,3,0
0.995000002533,1.26000000238,1.12750000246,3696,-0.0091462808558,0.000209080000662,0.0107765130145,0.000213303273915,0.993941822896,3,0
1.26000000238,1.52500000224,1.39250000231,3143,-0.00661864628945,0.000222350472455,0.0107261379148,0.000216284534452,0.915116384557,4,0
1.52500000224,1.79000000209,1.65750000216,2524,-0.00432289019284,0.000245901543943,0.0104885505023,0.00024646093573,0.88441588382,4,0
1.79000000209,2.05500000194,1.92250000201,1944,-0.00338180407613,0.000295499599426,0.0111887631351,0.000287886548756,0.658077353011,3,0
2.05500000194,2.32000000179,2.18750000186,1504,-0.00261165356635,0.000340763800976,0.0112172352437,0.000345250434904,1.04393782121,2,0
2.32000000179,2.58500000164,2.45250000171,1142,-0.00224963322465,0.000351423295768,0.00997670733948,0.000348826771461,1.01493793562,4,0
2.58500000164,2.85000000149,2.71750000156,913,-0.00136728354974,0.000435334502953,0.0111297842961,0.000435480121653,1.29661766057,3,0
2.85000000149,3.11500000134,2.98250000142,675,-0.0010899213793,0.000559800176553,0.0120279009929,0.000587933280484,0.984846149084,4,0
3.11500000134,3.38000000119,3.24750000127,542,-0.00158096180607,0.000568359398597,0.0111123458741,0.000577715666199,0.715484805742,3,0
3.38000000119,3.64500000104,3.51250000112,419,-7.0005827934e-05,0.000574863750106,0.00951951194764,0.000564103878052,0.613448151066,5,0
3.64500000104,3.91000000089,3.77750000097,359,-0.000559114241812,0.000702167562036,0.0104478305413,0.000643827822916,1.40192757467,4,0
3.91000000089,4.17500000075,4.04250000082,278,0.000162638680612,0.000836390174271,0.0114220355361,0.000694729335886,0.944938670356,10,0
4.17500000075,4.4400000006,4.30750000067,218,0.00117906362183,0.00097555778947,0.0115435304758,0.000964212257132,0.756609699963,4,0
4.4400000006,4.70500000045,4.57250000052,177,0.000282269211719,0.000972731431108,0.0103033952328,0.000926743475054,0.54398197481,4,0
4.70500000045,4.9700000003,4.83750000037,147,-0.00121445754899,0.001422225917,0.0131072774687,0.00158642025503,0.723029315688,3,0
4.9700000003,5.23500000015,5.10250000022,119,0.000887927951986,0.00199507407906,0.0156885546843,0.00253507994709,0.719179100362,2,0
5.23500000015,5.5,5.36750000007,110,0.00171680027113,0.00306992093208,0.0177500787803,0.00367266013764,0.965359652432,2,0
