# id<TAB>descriptor<TAB>value<TAB>error
-3312	Xi_bar	0.169	0.01456021978
-3122	Lambda_bar	0.659	0.04785394446
-2212	pbar	1.033159	0.1892636344
-321	K-	12.3443	1.234893201
-211	pi-	129.6997	13.02179801
211	pi+	123.7812	12.51454252
321	K+	24.99298	2.520100653
2212	p	34.94519	5.316733837
3122	Lambda	14.17	0.7840918314
3312	Xi	1.35	0.1118033989
