# id<TAB>descriptor<TAB>value<TAB>error
-3312	Xi_bar	0.598	0.03847076812
-3122	Lambda_bar	2.75	0.1403566885
-2212	pbar	4.2505	0.7266901856
-321	K-	22.62347	2.05987152
-211	pi-	177.056975	19.55112338
211	pi+	172.971705	19.10483778
321	K+	31.06865	2.815112332
2212	p	24.280955	3.824663807
3122	Lambda	11.67	0.5115662225
3312	Xi	1.57	0.1104536102
