x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma,input_gaussian_width,input_gaussian_width_error
-1.13333333333,-1.088,-1.11066666667,77654,2.84804966021,0.00407487831916,0.108075536408,0.00288873801529,829.999999983,1,1,0,0,1.005427703,0.42696583339,0,0
-1.088,-1.04266666667,-1.06533333333,76380,2.84773207779,0.00458260942042,0.114385566445,0.00342925876294,883.999999577,1,1,0,0,1.0058358459,0.427139155721,0,0
-1.04266666667,-0.997333333333,-1.02,77477,2.84797721414,0.00448844248104,0.113483757767,0.00333836942446,nan,1,1,0,0,1.00523929405,0.426885823475,0,0
-0.997333333333,-0.952,-0.974666666667,80073,2.86356635947,0.00366052365973,0.0978254012423,0.00261747136382,nan,1,1,0,0,1.0040425964,0.426377632776,0,0
-0.952,-0.906666666667,-0.929333333333,83067,2.84340962978,0.00482073116457,0.121531608514,0.0037279304682,nan,1,1,0,0,1.00425737843,0.426468842308,0,0
-0.906666666667,-0.861333333333,-0.884,84037,2.84710335238,0.00427739570127,0.113336708104,0.00315952263094,800.000000015,1,1,0,0,1.0046746538,0.426646042839,0,0
-0.861333333333,-0.816,-0.838666666667,83668,2.86157190925,0.00372553008328,0.100513337387,0.00269627176717,nan,1,1,0,0,1.00486803305,0.426728163445,0,0
-0.816,-0.770666666667,-0.793333333333,84667,2.84634559345,0.00399767402876,0.110015054537,0.00285254754685,nan,1,1,0,0,1.00568971141,0.427077098117,0,0
-0.770666666667,-0.725333333333,-0.748,84615,2.86035485543,0.00379750853736,0.102232754548,0.00277072719792,841.000000002,1,1,0,0,1.00502164189,0.426793395115,0,0
-0.725333333333,-0.68,-0.702666666667,84129,2.86511077867,0.00331886217922,0.0936899893041,0.00229873014823,693.000000025,1,1,0,0,1.00416329293,0.426428887872,0,0
-0.68,-0.634666666667,-0.657333333333,85499,2.8835806501,0.00295255625606,0.0824280002814,0.00208504076852,555.000000074,1,1,0,0,1.00323467381,0.42603453964,0,0
-0.634666666667,-0.589333333333,-0.612,89191,2.88632181318,0.003097351286,0.0843030887673,0.00228889688025,608.000007834,1,1,0,0,1.00335825984,0.426087021797,0,0
-0.589333333333,-0.544,-0.566666666667,91518,2.84506848923,0.00385029621109,0.110514654654,0.00273812509538,824.999999904,1,1,0,0,1.00443290024,0.426543379556,0,0
-0.544,-0.498666666667,-0.521333333333,88859,2.78337071143,0.0108448144399,0.24846991759,0.00479183843209,213.999998762,1,1,0,0,1.00512876599,0.426838886531,0,0
-0.498666666667,-0.453333333333,-0.476,85270,2.99941274569,0.369027910309,0.327342374448,0.120653288935,1066.99868226,1,0,0,0,1.00477458396,0.426688479273,0,0
-0.453333333333,-0.408,-0.430666666667,91875,2.91125495955,0.0367936198527,0.298958899717,0.0133890695468,911.999751323,1,1,0,0,1.00506982222,0.426813855417,0,0
-0.408,-0.362666666667,-0.385333333333,78992,2.7841893826,0.012133821208,0.253855878764,0.00545262380765,222.99999629,1,1,0,0,1.00615268546,0.427273705095,0,0
-0.362666666667,-0.317333333333,-0.34,68859,2.86490898379,0.0298985236991,0.293466538039,0.0120413360134,57.999743491,1,1,0,0,1.00733082988,0.427774016965,0,0
-0.317333333333,-0.272,-0.294666666667,93007,2.84368991719,0.00457667756529,0.121786154347,0.00355040248702,1198.99998414,1,1,0,0,1.00651012932,0.427425497527,0,0
-0.272,-0.226666666667,-0.249333333333,104775,2.85538453789,0.00378045037264,0.109598565438,0.00285390377117,1218.99999997,1,1,0,0,1.00593109378,0.427179603775,0,0
-0.226666666667,-0.181333333333,-0.204,102478,2.84289909794,0.00386058594847,0.114703226575,0.00280874957145,1133.99999903,1,1,0,0,1.00556730654,0.427025117557,0,0
-0.181333333333,-0.136,-0.158666666667,100678,2.84141738693,0.00462787009671,0.125917847727,0.00366180237577,1034.99991586,1,1,0,0,1.00491010803,0.426746031047,0,0
-0.136,-0.0906666666667,-0.113333333333,92936,2.80264761874,0.0129648830949,0.255834871679,0.00551693162149,437.000009244,1,1,0,0,1.00495584393,0.426765453293,0,0
-0.0906666666667,-0.0453333333333,-0.068,52901,3.23156902686,0.0425570324914,0.40446819949,0.0119129014103,2264.97108235,1,1,0,0,1.00577871171,0.427114893066,0,0
-0.0453333333333,0,-0.0226666666667,71764,4.31185834268,0.108166003225,0.689031693593,0.0206105881037,2381.99739292,1,0,0,0,1.01125169453,0.429439054878,0,0
0,0.0453333333333,0.0226666666667,92382,3.70045983023,0.177022874498,0.516054687654,0.0390160604876,1203.53091884,1,4,0,0,1.00554372197,0.427015102113,0,0
0.0453333333333,0.0906666666667,0.068,73545,2.82963900719,0.019181560119,0.264958750943,0.00775010816132,534.999992135,1,1,0,0,1.00461025555,0.426618695422,0,0
0.0906666666667,0.136,0.113333333333,55884,2.79789162211,0.0153370416985,0.249897922575,0.0064882827192,224.000001102,1,1,0,0,1.00427600322,0.426476751524,0,0
0.136,0.181333333333,0.158666666667,40771,2.78230474704,0.0161651396555,0.250353032896,0.00721841337898,101.999998842,1,1,0,0,1.00559340355,0.427036199938,0,0
0.181333333333,0.226666666667,0.204,38930,2.77301771596,0.0172800318842,0.263060561106,0.00835375329139,94.9999888252,1,1,0,0,1.00986322636,0.428849426734,0,0
0.226666666667,0.272,0.249333333333,36284,2.81845594421,0.0309399050523,0.299302189781,0.0145555538277,370.99919043,1,1,0,0,1.01471238612,0.430908675282,0,0
0.272,0.317333333333,0.294666666667,42406,3.07314042949,0.073533524634,0.357417335618,0.0229564553917,997.995870108,1,1,0,0,1.00569332609,0.427078633131,0,0
0.317333333333,0.362666666667,0.34,37893,3.40150531006,0.0390174241601,0.450754754102,0.0101150556276,4190.93224081,1,1,0,0,1.00598529501,0.427202620917,0,0
0.362666666667,0.408,0.385333333333,58772,4.75626576176,0.0588871228733,0.711028737371,0.00881304494365,5381.18023935,1,4,0,0,1.00581696215,0.427131136531,0,0
0.408,0.453333333333,0.430666666667,62316,5.28370823134,0.12355942055,0.810133419377,0.0185313601457,3388.4029013,1,4,0,0,1.00726523341,0.427746160711,0,0
0.453333333333,0.498666666667,0.476,56168,4.42056991703,0.138209470041,0.781865911358,0.0279448201744,1394.9378274,1,0,0,0,1.02258154447,0.434250399149,0,0
0.498666666667,0.544,0.521333333333,54929,5.4180821824,0.167427516395,0.987745119552,0.0281464384064,507.411110054,1,0,0,0,1.026458685,0.435896869137,0,0
0.544,0.589333333333,0.566666666667,66114,2.81303397864,0.0209503614144,0.288953752883,0.00968581391399,667.999554514,1,1,0,0,1.0120523416,0.429779058381,0,0
0.589333333333,0.634666666667,0.612,60915,2.97037449934,0.397086299264,0.328913632652,0.138408389632,1548.99810433,1,0,0,0,1.0065514261,0.427443034655,0,0
0.634666666667,0.68,0.657333333333,67464,2.79374268396,0.0145073440303,0.257565726674,0.00639706403545,426.999994776,1,1,0,0,1.00604231915,0.427226836839,0,0
0.68,0.725333333333,0.702666666667,67752,2.78383438386,0.00291652260096,0.259041033044,0.00139493803829,202.999990752,1,0,0,0,1.00738443249,0.427796779897,0,0
0.725333333333,0.770666666667,0.748,56266,5.95130704182,0,1.0177142198,0,2162.74256687,1,4,0,0,1.01852109319,0.432526084256,0,0
0.770666666667,0.816,0.793333333333,42759,3.11586913779,0.0425296406036,0.549934758224,0.01856442578,6483.99299398,1,0,0,0,1.07504034427,0.456527600295,0,0
0.816,0.861333333333,0.838666666667,69037,6.21882520574,0.250307577484,1.06767580752,0.034832716996,3485.49644724,1,4,0,0,1.01991628076,0.433118565863,0,0
0.861333333333,0.906666666667,0.884,82642,3.01274759719,13078.4449054,0.341508637727,3.36697006937,1218.99538723,1,3,0,0,1.00623733337,0.427309651752,0,0
0.906666666667,0.952,0.929333333333,86924,2.80003436217,0.0147361513929,0.270058127343,0.00665498349245,548.999951375,1,1,0,0,1.00830771439,0.428188861621,0,0
0.952,0.997333333333,0.974666666667,68350,11.3554909947,0.0963260210662,2.03451298689,0.0142214867245,327.224915977,1,4,0,0,1.05968894882,0.450008462883,0,0
0.997333333333,1.04266666667,1.02,76989,8.62053655117,0.0665097732729,1.50597681621,0.0109330993516,348.269300362,1,4,0,0,1.0333863157,0.438838763026,0,0
1.04266666667,1.088,1.06533333333,87048,6.98300251328,0.0998518318938,1.2565548334,0.0147930371008,46.132213322,1,4,0,0,1.03080087448,0.437740827232,0,0
1.088,1.13333333333,1.11066666667,88871,3.56166893122,0.0697233509048,0.640816112716,0.020720495145,54.9526455675,1,0,0,0,1.04075670435,0.441968678907,0,0
1.13333333333,1.17866666667,1.156,101797,2.7767520867,1.00000314208,0.22585781337,0.927930024938,1599.63787108,1,3,0,0,1.0117817216,0.429664136651,0,0
1.17866666667,1.224,1.20133333333,92223,2.758370581,0.00380625003628,0.261866805981,0.00180168214385,119.999967629,1,0,0,0,1.01182584174,0.429682872747,0,0
1.224,1.26933333333,1.24666666667,59819,3.72711731769,0.0903150285076,0.696239102244,0.025130186594,467.887203309,1,0,0,0,1.04320999862,0.443010497057,0,0
1.26933333333,1.31466666667,1.292,24668,2.54630522118,0.00293606976044,0.430136572809,0.00660615146202,475.998836215,1,0,0,0,1.85906804593,0.789473509825,0,0
1.31466666667,1.36,1.33733333333,27353,2.78787767481,0.0105124700966,0.547503098085,0.00836897416879,152.901246769,1,0,0,0,1.31006117725,0.556331758781,0,0
1.36,1.40533333333,1.38266666667,40436,2.73320555104,0.00694323021936,0.522834460118,0.0063712596329,46.9253116925,1,0,0,0,1.3712116536,0.582299975114,0,0
1.40533333333,1.45066666667,1.428,76178,3.04479446685,0.0290375817707,0.515597166084,0.0135102698064,48.9963837363,1,0,0,0,1.07393628795,0.456058750743,0,0
1.45066666667,1.496,1.47333333333,97977,2.76613515059,2936.55834611,0.2739187045,1.43144274471,468.725278313,1,3,0,0,1.02224199288,0.434106204868,0,0
1.496,1.54133333333,1.51866666667,100674,2.76641629666,0.011751254818,0.281374988679,0.00621339016233,37.9992457689,1,1,0,0,1.01789973592,0.432262218119,0,0
