x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma,input_gaussian_width,input_gaussian_width_error
1.74,1.76,1.75,23196,-7.09497354993,0.132554537199,1.72781797085,0.0186555036632,2.07788163349,1,4,1.72436029077,0.0191793815805,0.33619047619,0.142766950241,0,0
1.76,1.78,1.77,21993,-7.1263200552,0.0720728756366,1.72528496763,0.0118877635876,1.98497283678,1,4,1.71829333562,0.0126091571759,0.341442790786,0.144997402885,0,0
1.78,1.8,1.79,22024,-7.31130955728,0.13212749535,1.75375848803,0.0191186817443,1.86194818989,1,4,1.73410262262,0.0235313030035,0.323968253968,0.13757665035,0,0
1.8,1.82,1.81,20240,-7.26003546725,0.166425735527,1.75325551099,0.0215155751098,2.0304808109,1,4,1.72707595425,0.0220183456116,0.344326413142,0.14622196455,0,0
1.82,1.84,1.83,19594,-7.0589559532,0.134871952788,1.73454852806,0.01906075704,1.71853024565,1,4,1.78319830885,0.0239221532163,0.351785714286,0.149389638088,0,0
1.84,1.86,1.85,18743,-7.25998577367,0.105954885567,1.7461819873,0.0169994566945,1.72297784657,1,4,1.74692301898,0.0177962953255,0.33117370303,0.140636522835,0,0
1.86,1.88,1.87,17524,-6.94507151174,0.154798999679,1.71867895592,0.0209320910467,1.98015295175,1,4,1.72750904596,0.0210146238375,0.36251610306,0.153946414644,0,0
1.88,1.9,1.89,16859,-7.58620191822,0.167456484709,1.79558199528,0.0222727441895,1.66500616928,1,4,1.78527168478,0.0227833124232,0.342093123651,0.145273573825,0,0
1.9,1.92,1.91,16027,-7.43297155541,0.115050972452,1.76621111072,0.0181440454923,1.56220762892,1,4,1.80726860066,0.0231733638754,0.328424220963,0.139468925305,0,0
1.92,1.94,1.93,15172,-7.2012392362,0.152277812081,1.76122991695,0.0200460685077,1.49678109408,1,4,1.7961420731,0.0208105575033,0.349415481833,0.148383093041,0,0
1.94,1.96,1.95,13940,-7.41356700774,0.113478458239,1.77737530067,0.0175172551476,1.52860578436,1,4,1.77274203459,0.0203025373887,0.341928803735,0.145203793581,0,0
1.96,1.98,1.97,13838,-7.44309575594,0.203999897755,1.77933649808,0.0278270459034,1.47523657389,1,4,1.80073265499,0.0250129681866,0.354,0.150329958653,0,0
1.98,2,1.99,12766,-7.07066283817,0.183596433978,1.73690472725,0.02550375355,1.37329803082,1,4,1.73173940684,0.0232613904078,0.32454954955,0.137823503855,0,0
2,2.02,2.01,12007,-6.97536724247,0.144079754448,1.73097834108,0.0187778400432,1.30990036069,1,4,1.73806178563,0.0276744760543,0.328677409547,0.139576444597,0,0
2.02,2.04,2.03,11739,-6.07834806112,0.21987711191,1.60371000922,0.0294968152167,2.03588527409,1,4,1.58523168939,0.0263414046124,0.323717656845,0.13747023155,0,0
2.04,2.06,2.05,11541,-7.21048026007,0.168603583879,1.75446782892,0.0248953143405,1.34074033309,1,4,1.768825798,0.0261202954222,0.328845959596,0.139648021213,0,0
2.06,2.08,2.07,10846,-7.23334969738,0.210629329812,1.74892418007,0.0277491961125,1.37630585665,1,4,1.74146267943,0.0258646333175,0.306659340659,0.130226231644,0,0
2.08,2.1,2.09,10571,-6.67601791077,0.21012869996,1.67972642564,0.0273176177992,1.68444196107,1,4,1.65552157822,0.032506376551,0.325659863946,0.138295010966,0,0
2.1,2.12,2.11,10050,-7.68352551371,0.176585716436,1.82596455272,0.0278003610771,1.38728243429,1,4,1.81534405321,0.034349282883,0.337308802309,0.143241859617,0,0
2.12,2.14,2.13,10070,-7.4692398229,0.184004789251,1.79320228374,0.027561737069,1.07761786158,1,4,1.79711842876,0.0246521664351,0.312906487696,0.132879150728,0,0
2.14,2.16,2.15,9352,-7.24730431137,0.266083810839,1.75814225661,0.0402783059725,1.32948212567,1,4,1.73992258851,0.0259257782008,0.328267363704,0.13940231416,0,0
2.16,2.18,2.17,8419,-7.1652766175,0.192575982242,1.75437155946,0.0276231416212,1.3533718371,1,4,1.77371699577,0.0264828356794,0.329617486339,0.139975658454,0,0
2.18,2.2,2.19,8008,-7.11430883871,0.188570361942,1.73996175879,0.029919465612,1.36805137148,1,4,1.72053891485,0.0317871338873,0.344813756614,0.146428920268,0,0
2.2,2.22,2.21,7923,-7.29553586373,0.247467171106,1.74327364131,0.0325191027024,1.23917545656,1,4,1.74012600034,0.0322713539394,0.314502747253,0.133557019748,0,0
2.22,2.24,2.23,7818,-7.38298551974,0.194849467604,1.79440353092,0.0292896351398,1.15198001069,1,4,1.78724787149,0.032208722465,0.319990601504,0.135887496874,0,0
2.24,2.26,2.25,7163,-8.33880823498,0.283140693576,1.87913640169,0.0373704520213,1.31486254628,1,4,1.86745835759,0.0321585284712,0.289428571429,0.122908997672,0,0
2.26,2.28,2.27,7062,-7.43615769879,0.205730421698,1.762785453,0.0258127886297,1.36202936234,1,4,1.77014900069,0.0327516061453,0.305775193798,0.129850769042,0,0
2.28,2.3,2.29,6562,-7.1141040627,0.228270989934,1.74726221121,0.0340675512555,1.12750879333,1,4,1.73650670071,0.0358839125908,0.303417359667,0.128849489077,0,0
2.3,2.32,2.31,6243,-5.58475345892,0.327406168163,1.5715879256,0.0462099191476,1.42376579379,1,4,1.59466893983,0.0620919795333,0.328853754941,0.139651331591,0,0
2.32,2.34,2.33,5635,-6.90302231252,0.318749066735,1.7453942016,0.0427982021286,1.17039826001,1,4,1.72890324844,0.0491146854043,0.330455840456,0.140331674668,0,0
2.34,2.36,2.35,5798,-6.3636674381,0.258595033992,1.66115412044,0.0368785971483,1.36274240367,1,4,1.64374314948,0.036272137991,0.319696969697,0.135762802927,0,0
2.36,2.38,2.37,5421,-6.63559399654,0.333779497427,1.68581686071,0.0444988626244,1.06897427145,1,4,1.71123147267,0.0379640108693,0.294819875776,0.125198473829,0,0
2.38,2.4,2.39,5292,-6.75959587159,0.254865470088,1.69703185097,0.0386562591006,1.088379861,1,4,1.70168339325,0.0345425476964,0.34268865859,0.145526474228,0,0
2.4,2.42,2.41,5217,-7.5510883108,0.241052214293,1.81180604702,0.0376925536583,1.4296690009,1,4,1.83256265127,0.0382731349058,0.289,0.122727000143,0,0
2.42,2.44,2.43,4742,-6.80321407817,0.2607734017,1.6908853391,0.0407658891402,1.44320915388,1,4,1.68961169552,0.0481908955893,0.312576923077,0.13273919752,0,0
2.44,2.46,2.45,4699,-5.0161486094,0.757586054897,1.47940463295,0.0986992065753,1.23306095067,1,4,1.480003363,0.103246808607,0.348494623656,0.147992040579,0,0
2.46,2.48,2.47,4423,-7.3850113871,0.289961933635,1.75732510229,0.0431213653472,1.09061346059,1,4,1.76698298764,0.0437259186401,0.324609929078,0.13784914468,0,0
2.48,2.5,2.49,4199,-7.45464282427,0.318665142093,1.7751921445,0.0478298121306,1.28643738924,1,4,1.77149331886,0.0412637524799,0.335790255496,0.14259699216,0,0
2.5,2.52,2.51,4093,-6.77951580836,0.297873892308,1.71754747097,0.0424625687437,1.08852294692,1,4,1.7393058017,0.0531857667166,0.339221556886,0.144054131697,0,0
2.52,2.54,2.53,3820,-7.34261069567,0.312210089268,1.75113362211,0.0447929997863,1.33587620683,1,4,1.73427481265,0.0200742304692,0.341875,0.145180945239,0,0
2.54,2.56,2.55,3879,-6.95923283409,0.309908127695,1.74529646371,0.045944152037,1.12440834667,1,4,1.74748731707,0.0597570794075,0.293785055524,0.124759026129,0,0
