#: table_doi: 10.17182/hepdata.102408.v1/t227
#: name: Table 219
#: description: The elliptic flow, v_2, of p and $\overline{p}$ as a function of the transverse momentum, p_T, for 10–40% central Au+Au collisions.
#: data_file: Data74,b.yaml
#: keyword reactions: Au+Au
#: keyword observables: ∆v_2/p_T
#: keyword cmenergies: 11.5
#: keyword phrases: Elliptic flow | RHIC | STAR
#: SQRT(S) [GEV],11.5
#: Au+Au,${p} - \overline{p}$
#: Centrality [percentage],10-40
${p_T}$,$\Delta{v_2}$,sys +,sys -,stat +,stat -,glob +,glob -
0.315,0.014384,0.003101,-0.009364,0.00916,-0.00916,0.00094,-0.00094
0.495,0.015753,0.00062,-0.00144,0.003813,-0.003813,0.00094,-0.00094
0.705,0.016438,0.000564,-0.001156,0.003254,-0.003254,0.00094,-0.00094
0.885,0.020548,0.000457,-0.000543,0.003437,-0.003437,0.00094,-0.00094
1.125,0.026027,0.002039,-0.002197,0.004086,-0.004086,0.00094,-0.00094
1.365,0.020548,0.000955,-0.000524,0.0042,-0.0042,0.00094,-0.00094
1.755,0.027397,0.001516,-0.002929,0.007044,-0.007044,0.00094,-0.00094
2.215,0.013014,0.000348,-0.000629,0.012926,-0.012926,0.00094,-0.00094

