x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
0.20000000298,0.465000002831,0.332500002906,298,0.00165719977731,0.00168218547663,0.00692450918923,0.00272544274593,1.06552817644,2,0,0,0,0.00132142854189,0.000561159034083
0.465000002831,0.730000002682,0.597500002757,1393,0.000548900385232,0.000581154182967,0.00750663366856,0.0016119128514,1.13756432544,2,0,0,0,nan,nan
0.730000002682,0.995000002533,0.862500002608,2201,-0.000174221197215,0.000127825986218,0.00391509875508,0.000196013148911,0.973265835891,2,0,0,0,0.00706249984214,0.00299916754027
0.995000002533,1.26000000238,1.12750000246,2468,-3.35255989621e-05,8.85471440311e-05,0.00327958936624,0.000109040259591,0.900832107251,2,0,0,0,0.00708333317501,0.00300801464216
1.26000000238,1.52500000224,1.39250000231,2237,5.41821494793e-05,8.7174369766e-05,0.0031569062935,0.000106438890561,0.726524331087,2,0,0,0,0.00676911749576,0.00287457952897
1.52500000224,1.79000000209,1.65750000216,1903,9.44637617694e-06,7.71902944333e-05,0.00277153860807,8.67182796246e-05,1.25929648766,2,0,0,0,0.00557499987539,0.00236748446542
1.79000000209,2.05500000194,1.92250000201,1481,-0.000110885274409,9.12189591526e-05,0.0028239048685,0.000106906562946,1.33344553583,2,0,0,0,0.00482886893969,0.00205063183063
2.05500000194,2.32000000179,2.18750000186,1179,0.000244155546607,0.000101825041554,0.00281502496955,0.000114200066708,0.938671058272,2,0,0,0,0.00430906583775,0.00182989177746
2.32000000179,2.58500000164,2.45250000171,939,-0.00035373250484,0.00010145316686,0.00255772673788,0.000106800462325,1.12591606743,2,0,0,0,0.00381071420054,0.00161826132261
2.58500000164,2.85000000149,2.71750000156,765,9.40883113219e-05,0.000112102079439,0.00257885807144,0.000121205502231,1.31005140076,2,0,0,0,0.00212215904348,0.000901197969663
2.85000000149,3.11500000134,2.98250000142,556,0.000208567634534,0.000128611751265,0.00253877169501,0.000126866131275,0.673276707333,2,0,0,0,0.00383181809617,0.00162722332193
3.11500000134,3.38000000119,3.24750000127,454,-0.000101088487859,0.000144632899229,0.00250700696783,0.000138873022812,1.01786909436,2,0,0,0,0.000733082690381,0.000311311555181
3.38000000119,3.64500000104,3.51250000112,339,0.000251283587225,0.000140329311655,0.00199045395207,0.000136301079817,1.31387250059,4,0,0,0,0.00395833324486,0.00168094935885
3.64500000104,3.91000000089,3.77750000097,318,3.65852690976e-06,0.000117568587364,0.00157548748579,0.000109637460065,1.37084951865,5,0,0,0,0.00393749991199,0.00167210225696
3.91000000089,4.17500000075,4.04250000082,257,-0.000126562678,0.00020003926631,0.00260909809152,0.000183049081281,0.735167420689,2,0,0,0,0.000964285692732,0.000409494430277
4.17500000075,4.4400000006,4.30750000067,196,0.000241909209887,0.000268704477112,0.00283210511482,0.000307649448578,0.736495857468,2,0,0,0,0.000510416655258,0.000216753996273
4.4400000006,4.70500000045,4.57250000052,165,-0.000476341207193,0.000200137921226,0.00187935516618,0.000191177994711,1.28356168438,4,0,0,0,0.00137499996927,0.000583908724654
4.70500000045,4.9700000003,4.83750000037,135,-0.000525620310683,0.000184671848108,0.00148175841529,0.000290989676373,1.38148358227,10,0,0,0,0.00147142853854,0.000624858167682
4.9700000003,5.23500000015,5.10250000022,105,0.000102063258787,0.000398653175677,0.00259202686951,0.000553797637784,0.999711080733,2,0,0,0,0.000435267847414,0.000184841235889
5.23500000015,5.5,5.36750000007,106,8.52007371754e-05,0.000317626779734,0.00231921647544,0.000374640254228,0.917936629383,3,0,0,0,0.000541666654559,0.000230024649106
