x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
0.20000000298,0.465000002831,0.332500002906,628,-0.174877760688,0.0308683973863,0.0399137690248,0.00423662433252,0.786261034644,1,4,0,0,nan,nan
0.465000002831,0.730000002682,0.597500002757,8519,-0.0180390270456,0.000229322926043,0.0115130911345,0.000219526768577,0.967363193182,4,0,0,0,nan,nan
0.730000002682,0.995000002533,0.862500002608,9244,-0.00919553324591,0.000121670029436,0.0100784069539,0.000121503292516,1.32246724127,4,0,0,0,0.0222665240226,0.00945572213462
0.995000002533,1.26000000238,1.12750000246,6981,-0.00605127129855,0.000133666612997,0.0095990101862,0.000127947598918,0.79355580558,3,0,0,0,0.0227638135074,0.00966690153487
1.26000000238,1.52500000224,1.39250000231,5221,-0.00416760780358,0.000158948065877,0.00973781351702,0.000154559005748,1.22940536655,3,0,0,0,0.0219510835919,0.00932176691737
1.52500000224,1.79000000209,1.65750000216,3746,-0.00309873170639,0.000194627769296,0.00999084144884,0.000197085351818,0.696202895621,3,0,0,0,0.022012499508,0.0093478478556
1.79000000209,2.05500000194,1.92250000201,2816,-0.00272619363519,0.000230439018644,0.0103955375347,0.000228111798462,1.04532657563,4,0,0,0,0.0223166661679,0.00947701554318
2.05500000194,2.32000000179,2.18750000186,2119,-0.00251118206848,0.000262928788956,0.0101903355256,0.000268015922001,0.996475181525,3,0,0,0,0.0192807687998,0.0081877886341
2.32000000179,2.58500000164,2.45250000171,1644,-0.00118819173405,0.000297510866404,0.0101480202159,0.000281406010424,0.841253107335,4,0,0,0,0.0241249994608,0.0102449439871
2.58500000164,2.85000000149,2.71750000156,1159,-0.00183386694006,0.000389273398178,0.0109895011766,0.000379529502505,1.24923259902,4,0,0,0,0.019462499565,0.00826496258443
2.85000000149,3.11500000134,2.98250000142,975,-0.00151654737464,0.000389503634967,0.0101807660861,0.000369658902797,0.897029997658,4,0,0,0,0.0204729016403,0.00869404083924
3.11500000134,3.38000000119,3.24750000127,772,-0.00132468807714,0.000491732424403,0.0112667391229,0.000501361607933,1.31392070631,4,0,0,0,0.0231621423394,0.00983605621525
3.38000000119,3.64500000104,3.51250000112,603,-0.00147017822399,0.000530470476786,0.0109440132121,0.000537497341382,0.917318629534,4,0,0,0,0.0179857138837,0.00763782944769
3.64500000104,3.91000000089,3.77750000097,484,-0.000895173047289,0.000550886882454,0.00988458342693,0.000596748525169,0.828994651215,5,0,0,0,0.0191437495721,0.00812960192553
3.91000000089,4.17500000075,4.04250000082,363,0.000306420523368,0.000712276579674,0.011063046225,0.000677703398911,0.725679579106,4,0,0,0,0.022099999506,0.00938500568353
4.17500000075,4.4400000006,4.30750000067,323,0.00170365604797,0.00086671861289,0.012079537517,0.000886674740496,1.29491256423,4,0,0,0,0.0100312497758,0.00425987955941
4.4400000006,4.70500000045,4.57250000052,273,0.000639586413692,0.000943256916024,0.011708467765,0.000980397208181,1.45426710055,3,0,0,0,0.00487499989104,0.00207022184196
4.70500000045,4.9700000003,4.83750000037,222,0.000769337003692,0.000897524003578,0.0107036482049,0.00101623822232,0.671259323289,4,0,0,0,0.011499999743,0.00488360024256
4.9700000003,5.23500000015,5.10250000022,163,-0.00310774035114,0.00196185458429,0.0163373102722,0.00192568984363,0.557212676368,2,0,0,0,0.00649999985471,0.00276029578927
5.23500000015,5.5,5.36750000007,146,-0.000573215457457,0.00128075991475,0.01070809489,0.00146882480445,1.11221050002,6,0,0,0,0.00399999991059,0.00169864356263
