x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
0.20000000298,0.465000002831,0.332500002906,50159,9.93449206124e-06,6.19525338794e-05,0.00618836789437,0.000147417639151,1.11512025113,2,0,0,0,nan,nan
0.465000002831,0.730000002682,0.597500002757,74494,-2.98570153693e-07,2.40618713112e-05,0.00414349806603,3.78820118498e-05,1.04338166569,2,0,0,0,nan,nan
0.730000002682,0.995000002533,0.862500002608,54424,2.86399074501e-06,1.97438529881e-05,0.00338313314835,2.60731879383e-05,1.94200348761,2,0,0,0,0.00758173610056,0.00321966687716
0.995000002533,1.26000000238,1.12750000246,36232,2.88428951714e-05,2.07150172259e-05,0.00308221893799,2.49428656873e-05,1.71415657044,2,0,0,0,0.00716386201936,0.00304221209369
1.26000000238,1.52500000224,1.39250000231,24587,2.26733040134e-05,2.27380206269e-05,0.00289618560609,2.60142445219e-05,1.1408055334,2,0,0,0,0.00637458677093,0.00270703775623
1.52500000224,1.79000000209,1.65750000216,17008,3.6092635024e-05,2.54830722227e-05,0.00276929191669,2.78016490848e-05,1.14084941871,2,0,0,0,0.00599905947239,0.0025475659956
1.79000000209,2.05500000194,1.92250000201,12068,-1.84888296791e-05,2.97701110077e-05,0.00273957779723,3.2980298281e-05,1.32700683691,2,0,0,0,0.00583375337101,0.00247736695778
2.05500000194,2.32000000179,2.18750000186,8757,2.0930141919e-05,3.22703879796e-05,0.00259875866225,3.38903815597e-05,1.30467780495,2,0,0,0,0.00521153834505,0.00221313656477
2.32000000179,2.58500000164,2.45250000171,6522,5.1800630663e-05,3.79214078087e-05,0.0026211968502,3.97227477681e-05,1.00904898714,2,0,0,0,0.00589084915063,0.00250161330295
2.58500000164,2.85000000149,2.71750000156,5080,-8.26868395438e-06,4.33116679542e-05,0.00263195836984,4.4888608026e-05,1.16511703507,2,0,0,0,0.00576902161018,0.00244987790996
2.85000000149,3.11500000134,2.98250000142,3874,-2.82678705515e-05,4.54485041498e-05,0.00247516935902,4.58900541348e-05,1.29323816369,2,0,0,0,0.00490674592207,0.00208370314007
3.11500000134,3.38000000119,3.24750000127,3064,5.58960335805e-05,5.31534298149e-05,0.00254040334383,5.51294711427e-05,0.9033256797,2,0,0,0,0.00532916654755,0.00226308866313
3.38000000119,3.64500000104,3.51250000112,2547,-3.47996283484e-05,5.64462892954e-05,0.0024898233329,5.79358892555e-05,1.06657459911,2,0,0,0,0.0045740383593,0.00194241524698
3.64500000104,3.91000000089,3.77750000097,2041,6.45662661941e-05,5.94914897281e-05,0.00231669085455,5.96073210621e-05,1.26167969025,2,0,0,0,0.0050638887757,0.00215043556575
3.91000000089,4.17500000075,4.04250000082,1653,7.38562004511e-05,6.81878530051e-05,0.0023935951109,7.13131274608e-05,0.917921494104,3,0,0,0,0.00400198403753,0.00169948614376
4.17500000075,4.4400000006,4.30750000067,1364,3.35733507184e-05,7.46662761343e-05,0.00232666287465,7.68109587598e-05,1.04407437443,3,0,0,0,0.00388194435768,0.00164850998526
4.4400000006,4.70500000045,4.57250000052,1167,-0.000149817633881,8.20987510429e-05,0.0024136539683,8.18249715014e-05,0.808667761487,3,0,0,0,0.00432499990333,0.00183665835209
4.70500000045,4.9700000003,4.83750000037,1000,-9.25084591189e-05,8.41832560953e-05,0.00228024615377,8.01939062444e-05,1.14046096777,3,0,0,0,0.0036316963474,0.00154223943996
4.9700000003,5.23500000015,5.10250000022,773,0.00015576264376,8.79921678541e-05,0.00204946458172,8.35411576414e-05,0.794281872459,4,0,0,0,0.00424999990501,0.0018048087853
5.23500000015,5.5,5.36750000007,733,8.98958729004e-05,9.79290545312e-05,0.00219192141083,9.70495068697e-05,1.07439705351,5,0,0,0,0.00468749989523,0.00199059792496
